UTC_TIME,FUEL_USED_2,FUEL_USED_3,FUEL_USED_4,FW_GEO_ALTITUDE,VALUE_FOB,VALUE_FUEL_QTY_CT,VALUE_FUEL_QTY_FT1,VALUE_FUEL_QTY_FT2,VALUE_FUEL_QTY_FT3,VALUE_FUEL_QTY_FT4,VALUE_FUEL_QTY_LXT,VALUE_FUEL_QTY_RXT,FLIGHT_PHASE_COUNT,FUEL_USED_1,Flight,MSN,total_fuel_used,Fuel_On_board_tanks,FOB - total_fuel_used,fuel_used_per_minute_FOB_diff,fuel_used_per_minute_total_fuel_used_diff,cummalitive_fuel_used,initial_FOB,initial_FOB_calculated,fuel_used+FOB,diff_initial_FOB_fuel_used+FOB,predicted_FOB,diff_initial_FOB,alititude_diff,diff_FOB,Real_FOB-predicted_FOB,FAKE_LEAKAGE
11/4/2016 17:14,3909.759766,3910.546387,3793.428955,3107,14771,0,1927,2536,2560,1801,2950,2999,8,3745.453857,1789,F-RBAD,15359.18896,14773,-588.1889648,0,0.65795898,1821041355,29971,29972,30130.18896,-159.1889648,14611.81104,-1,0,0,159.1889648,
11/4/2016 17:14,3909.885498,3910.69165,3793.575928,3107,14772,0,1928,2537,2560,1802,2941,3007,8,3745.596191,1789,F-RBAD,15359.74927,14775,-587.7492676,1,0.56030274,1821056715,29971,29972,30131.74927,-160.7492676,14611.25073,-1,0,1,160.7492676,
11/4/2016 17:14,3910.046631,3910.856201,3793.723877,3107,14773,0,1929,2538,2560,1803,2933,3012,8,3745.738281,1789,F-RBAD,15360.36499,14775,-587.3649902,1,0.61572265,1821072075,29971,29972,30133.36499,-162.3649902,14610.63501,-1,0,1,162.3649902,
11/4/2016 17:14,3910.212158,3911.024902,3793.875732,3107,14772,0,1930,2539,2561,1803,2926,3015,8,3745.903076,1789,F-RBAD,15361.01587,14774,-589.0158691,-1,0.6508789,1821087436,29971,29972,30133.01587,-162.0158691,14609.98413,-1,0,-1,162.0158691,
11/4/2016 17:14,3910.362061,3911.157959,3794.048828,3107,14771,0,1930,2539,2561,1804,2921,3016,8,3746.050293,1789,F-RBAD,15361.61914,14771,-590.6191406,-1,0.60327149,1821102798,29971,29972,30132.61914,-161.6191406,14609.38086,-1,0,-1,161.6191406,
11/4/2016 17:14,3910.527832,3911.325684,3794.201172,3107,14769,0,1930,2538,2562,1805,2919,3016,8,3746.215576,1789,F-RBAD,15362.27026,14770,-593.2702637,-2,0.65112305,1821118160,29971,29972,30131.27026,-160.2702637,14608.72974,-1,0,-2,160.2702637,
11/4/2016 17:14,3910.655273,3911.4729,3794.369385,3106,14768,0,1930,2538,2562,1806,2918,3014,8,3746.343506,1789,F-RBAD,15362.84106,14768,-594.8410645,-1,0.57080079,1821133523,29971,29972,30130.84106,-159.8410645,14608.15894,-1,-1,-1,159.8410645,
11/4/2016 17:14,3910.816406,3911.636719,3794.498535,3105,14766,0,1930,2538,2562,1807,2918,3011,8,3746.504639,1789,F-RBAD,15363.4563,14766,-597.4562988,-2,0.61523437,1821148886,29971,29972,30129.4563,-158.4562988,14607.5437,-1,-1,-2,158.4562988,
11/4/2016 17:14,3910.95752,3911.780762,3794.663574,3105,14762,0,1930,2537,2563,1808,2919,3007,8,3746.663086,1789,F-RBAD,15364.06494,14764,-602.0649414,-4,0.60864258,1821164250,29971,29972,30126.06494,-155.0649414,14606.93506,-1,0,-4,155.0649414,
11/4/2016 17:14,3911.113037,3911.921387,3794.807373,3105,14760,0,1930,2537,2563,1809,2921,3002,8,3746.801514,1789,F-RBAD,15364.64331,14762,-604.6433106,-2,0.57836914,1821179615,29971,29972,30124.64331,-153.6433106,14606.35669,-1,0,-2,153.6433106,
11/4/2016 17:14,3911.249023,3912.060547,3794.96582,3105,14760,0,1930,2537,2564,1810,2923,2998,8,3746.953857,1789,F-RBAD,15365.22925,14762,-605.2292481,0,0.5859375,1821194980,29971,29972,30125.22925,-154.2292481,14605.77075,-1,0,0,154.2292481,
11/4/2016 17:14,3911.382324,3912.213379,3795.121338,3104,14757,0,1928,2537,2564,1810,2925,2994,8,3747.087158,1789,F-RBAD,15365.8042,14758,-608.8041992,-3,0.57495117,1821210346,29971,29972,30122.8042,-151.8041992,14605.1958,-1,-1,-3,151.8041992,
11/4/2016 17:14,3911.513184,3912.347168,3795.23999,3104,14752,0,1927,2537,2565,1811,2926,2990,8,3747.218994,1789,F-RBAD,15366.31934,14756,-614.3193359,-5,0.51513671,1821225712,29971,29972,30118.31934,-147.3193359,14604.68066,-1,0,-5,147.3193359,
11/4/2016 17:14,3911.664795,3912.504395,3795.397705,3103,14749,0,1926,2536,2566,1811,2927,2987,8,3747.354492,1789,F-RBAD,15366.92139,14753,-617.9213867,-3,0.60205079,1821241079,29971,29972,30115.92139,-144.9213867,14604.07861,-1,-1,-3,144.9213867,
11/4/2016 17:14,3911.816162,3912.638672,3795.556152,3104,14751,0,1925,2535,2565,1812,2931,2984,8,3747.527344,1789,F-RBAD,15367.53833,14752,-616.5383301,2,0.61694336,1821256447,29971,29972,30118.53833,-147.5383301,14603.46167,-1,1,2,147.5383301,
11/4/2016 17:14,3912.013916,3912.835449,3795.760254,3106,14746,0,1926,2534,2565,1813,2933,2978,8,3747.701904,1789,F-RBAD,15368.31152,14749,-622.3115235,-5,0.77319337,1821271815,29971,29972,30114.31152,-143.3115235,14602.68848,-1,2,-5,143.3115235,
11/4/2016 17:14,3912.184082,3913.031494,3795.962158,3110,14744,0,1927,2533,2564,1814,2934,2973,8,3747.925537,1789,F-RBAD,15369.10327,14745,-625.1032715,-2,0.79174803,1821287184,29971,29972,30113.10327,-142.1032715,14601.89673,-1,4,-2,142.1032715,
11/4/2016 17:14,3912.421631,3913.271729,3796.179199,3112,14744,0,1928,2532,2563,1816,2937,2970,8,3748.114014,1789,F-RBAD,15369.98657,14746,-625.9865723,0,0.88330079,1821302554,29971,29972,30113.98657,-142.9865723,14601.01343,-1,2,0,142.9865723,
11/4/2016 17:14,3912.640625,3913.492676,3796.402344,3114,14745,0,1930,2531,2562,1818,2941,2966,8,3748.361084,1789,F-RBAD,15370.89673,14748,-625.8967285,1,0.91015624,1821317925,29971,29972,30115.89673,-144.8967285,14600.10327,-1,2,1,144.8967285,
11/4/2016 17:14,3912.894531,3913.748047,3796.661621,3117,14747,0,1931,2531,2563,1819,2942,2963,8,3748.58667,1789,F-RBAD,15371.89087,14749,-624.8908691,2,0.99414063,1821333297,29971,29972,30118.89087,-147.8908691,14599.10913,-1,3,2,147.8908691,
11/4/2016 17:14,3913.154297,3913.951172,3796.896484,3115,14745,0,1932,2531,2564,1821,2939,2962,8,3748.844238,1789,F-RBAD,15372.84619,14749,-627.8461914,-2,0.95532228,1821348670,29971,29972,30117.84619,-146.8461914,14598.15381,-1,-2,-2,146.8461914,
11/4/2016 17:14,3913.356689,3914.212891,3797.160156,3112,14740,0,1931,2530,2565,1821,2938,2956,8,3749.075195,1789,F-RBAD,15373.80493,14741,-633.8049316,-5,0.95874021,1821364044,29971,29972,30113.80493,-142.8049316,14597.19507,-1,-3,-5,142.8049316,
11/4/2016 17:15,3913.616211,3914.474121,3797.365234,3109,14733,0,1929,2529,2564,1821,2939,2952,8,3749.304932,1789,F-RBAD,15374.7605,14734,-641.7604981,-7,0.95556642,1821379419,29971,29972,30107.7605,-136.7604981,14596.2395,-1,-3,-7,136.7604981,
11/4/2016 17:15,3913.846436,3914.706299,3797.62915,3107,14720,0,1927,2527,2563,1822,2937,2947,8,3749.53418,1789,F-RBAD,15375.71606,14723,-655.7160645,-13,0.95556641,1821394794,29971,29972,30095.71606,-124.7160645,14595.28394,-1,-2,-13,124.7160645,
11/4/2016 17:15,3914.105225,3914.967773,3797.863281,3102,14706,0,1926,2526,2563,1821,2931,2940,8,3749.791992,1789,F-RBAD,15376.72827,14707,-670.7282715,-14,1.01220703,1821410171,29971,29972,30082.72827,-111.7282715,14594.27173,-1,-5,-14,111.7282715,
11/4/2016 17:15,3914.336914,3915.171387,3798.12793,3104,14697,0,1925,2526,2563,1822,2926,2938,8,3750.051025,1789,F-RBAD,15377.68726,14700,-680.6872559,-9,0.95898437,1821425549,29971,29972,30074.68726,-103.6872559,14593.31274,-1,2,-9,103.6872559,
11/4/2016 17:15,3914.568848,3915.435059,3798.363525,3105,14691,0,1925,2525,2562,1824,2922,2936,8,3750.282227,1789,F-RBAD,15378.64966,14694,-687.6496582,-6,0.96240234,1821440927,29971,29972,30069.64966,-98.6496582,14592.35034,-1,1,-6,98.6496582,
11/4/2016 17:15,3914.80127,3915.669189,3798.600098,3107,14686,0,1924,2524,2563,1825,2918,2933,8,3750.514404,1789,F-RBAD,15379.58496,14687,-693.5849609,-5,0.93530274,1821456307,29971,29972,30065.58496,-94.58496094,14591.41504,-1,2,-5,94.58496094,
11/4/2016 17:15,3915.04248,3915.910889,3798.821533,3107,14675,0,1923,2524,2563,1826,2912,2930,8,3750.729004,1789,F-RBAD,15380.50391,14678,-705.5039063,-11,0.91894531,1821471687,29971,29972,30055.50391,-84.50390625,14590.49609,-1,0,-11,84.50390625,
11/4/2016 17:15,3915.203613,3916.074951,3799.012207,3107,14677,0,1922,2525,2562,1827,2912,2931,8,3750.910156,1789,F-RBAD,15381.20093,14679,-704.2009277,2,0.69702148,1821487069,29971,29972,30058.20093,-87.20092773,14589.79907,-1,0,2,87.20092773,
11/4/2016 17:15,3915.339355,3916.197998,3799.150879,3105,14672,0,1921,2523,2561,1826,2912,2930,8,3751.030029,1789,F-RBAD,15381.71826,14673,-709.7182617,-5,0.517334,1821502450,29971,29972,30053.71826,-82.71826173,14589.28174,-1,-2,-5,82.71826173,
11/4/2016 17:15,3915.446777,3916.306641,3799.260498,3104,14667,0,1918,2523,2560,1826,2912,2929,8,3751.149414,1789,F-RBAD,15382.16333,14668,-715.1633301,-5,0.44506834,1821517832,29971,29972,30049.16333,-78.16333007,14588.83667,-1,-1,-5,78.16333007,
11/4/2016 17:15,3915.553955,3916.430176,3799.372559,3103,14663,0,1917,2521,2560,1824,2913,2930,8,3751.242676,1789,F-RBAD,15382.59937,14665,-719.5993652,-4,0.43603516,1821533215,29971,29972,30045.59937,-74.59936523,14588.40063,-1,-1,-4,74.59936523,
11/4/2016 17:15,3915.664551,3916.543945,3799.489746,3101,14664,0,1915,2521,2559,1822,2916,2934,8,3751.368652,1789,F-RBAD,15383.06689,14667,-719.0668945,1,0.46752929,1821548598,29971,29972,30047.06689,-76.06689452,14587.93311,-1,-2,1,76.06689452,
11/4/2016 17:15,3915.79541,3916.679199,3799.628906,3101,14669,0,1913,2520,2558,1820,2923,2937,8,3751.486328,1789,F-RBAD,15383.58984,14671,-714.5898438,5,0.52294923,1821563982,29971,29972,30052.58984,-81.58984375,14587.41016,-1,0,5,81.58984375,
11/4/2016 17:15,3915.921875,3916.79248,3799.761719,3100,14671,0,1914,2518,2556,1817,2927,2942,8,3751.629395,1789,F-RBAD,15384.10547,14674,-713.1054688,2,0.515625,1821579366,29971,29972,30055.10547,-84.10546875,14586.89453,-1,-1,2,84.10546875,
11/4/2016 17:15,3916.063232,3916.954346,3799.929688,3102,14678,0,1914,2517,2555,1815,2931,2947,8,3751.773193,1789,F-RBAD,15384.72046,14679,-706.720459,7,0.61499023,1821594751,29971,29972,30062.72046,-91.72045898,14586.27954,-1,2,7,91.72045898,
11/4/2016 17:15,3916.223877,3917.116211,3800.097168,3103,14676,0,1915,2516,2553,1812,2933,2950,8,3751.933838,1789,F-RBAD,15385.37109,14679,-709.3710938,-2,0.65063477,1821610136,29971,29972,30061.37109,-90.37109375,14585.62891,-1,1,-2,90.37109375,
11/4/2016 17:15,3916.418457,3917.311523,3800.275635,3104,14663,0,1916,2514,2552,1810,2926,2948,8,3752.10791,1789,F-RBAD,15386.11353,14666,-723.1135254,-13,0.74243165,1821625522,29971,29972,30049.11353,-78.1135254,14584.88647,-1,1,-13,78.1135254,
11/4/2016 17:15,3916.602051,3917.493164,3800.446289,3105,14639,0,1916,2513,2551,1807,2911,2943,8,3752.293457,1789,F-RBAD,15386.83496,14641,-747.8349609,-24,0.72143553,1821640909,29971,29972,30025.83496,-54.83496093,14584.16504,-1,1,-24,54.83496093,
11/4/2016 17:15,3916.71875,3917.596436,3800.582764,3107,14618,0,1916,2512,2549,1805,2897,2940,8,3752.410645,1789,F-RBAD,15387.30859,14619,-769.3085938,-21,0.47363282,1821656296,29971,29972,30005.30859,-34.30859375,14583.69141,-1,2,-21,34.30859375,
11/4/2016 17:15,3916.841064,3917.720215,3800.69458,3109,14597,0,1917,2511,2548,1802,2885,2937,8,3752.530762,1789,F-RBAD,15387.78662,14600,-790.7866211,-21,0.47802734,1821671684,29971,29972,29984.78662,-13.78662109,14583.21338,-1,2,-21,13.78662109,
11/4/2016 17:15,3916.939453,3917.834473,3800.826416,3110,14582,0,1917,2510,2547,1800,2874,2934,8,3752.62793,1789,F-RBAD,15388.22827,14582,-806.2282715,-15,0.4416504,1821687072,29971,29972,29970.22827,0.77172851,14582.77173,-1,1,-15,-0.77172851,
11/4/2016 17:15,3917.070801,3917.968018,3800.932861,3112,14568,0,1918,2508,2547,1798,2865,2932,8,3752.756348,1789,F-RBAD,15388.72803,14568,-820.7280274,-14,0.49975586,1821702461,29971,29972,29956.72803,14.27197265,14582.27197,-1,2,-14,-14.27197265,
11/4/2016 17:15,3917.189697,3918.088379,3801.071289,3113,14551,0,1918,2507,2545,1796,2857,2929,8,3752.888184,1789,F-RBAD,15389.23755,14552,-838.2375488,-17,0.50952148,1821717850,29971,29972,29940.23755,30.76245117,14581.76245,-1,1,-17,-30.76245117,
11/4/2016 17:15,3917.32373,3918.20874,3801.195068,3113,14537,0,1918,2506,2543,1796,2849,2927,8,3753.005859,1789,F-RBAD,15389.7334,14539,-852.7333984,-14,0.49584961,1821733240,29971,29972,29926.7334,44.26660156,14581.2666,-1,0,-14,-44.26660156,
11/4/2016 17:15,3917.442383,3918.328857,3801.333496,3115,14524,0,1918,2506,2541,1794,2842,2924,8,3753.138184,1789,F-RBAD,15390.24292,14525,-866.2429199,-13,0.50952147,1821748630,29971,29972,29914.24292,56.75708009,14580.75708,-1,2,-13,-56.75708009,
11/4/2016 17:15,3917.560791,3918.4646,3801.47168,3113,14509,0,1917,2504,2540,1792,2836,2922,8,3753.240967,1789,F-RBAD,15390.73804,14511,-881.7380371,-15,0.49511721,1821764021,29971,29972,29899.73804,71.26196288,14580.26196,-1,-2,-15,-71.26196288,
11/4/2016 17:15,3917.678955,3918.584717,3801.578857,3110,14496,0,1918,2504,2538,1791,2829,2919,8,3753.373047,1789,F-RBAD,15391.21558,14499,-895.2155762,-13,0.47753906,1821779412,29971,29972,29887.21558,83.78442382,14579.78442,-1,-3,-13,-83.78442382,
11/4/2016 17:15,3917.8125,3918.720215,3801.716553,3104,14480,0,1918,2502,2538,1791,2817,2915,8,3753.490967,1789,F-RBAD,15391.74023,14481,-911.7402344,-16,0.52465819,1821794804,29971,29972,29871.74023,99.25976563,14579.25977,-1,-6,-16,-99.25976563,
11/4/2016 17:15,3917.930664,3918.825684,3801.839355,3097,14456,0,1918,2502,2537,1790,2802,2910,8,3753.623291,1789,F-RBAD,15392.21899,14459,-936.2189941,-24,0.47875977,1821810196,29971,29972,29848.21899,122.7810059,14578.78101,-1,-7,-24,-122.7810059,
11/4/2016 17:15,3918.064209,3918.96167,3801.977539,3088,14431,0,1917,2501,2538,1790,2785,2902,8,3753.740723,1789,F-RBAD,15392.74414,14433,-961.7441406,-25,0.52514648,1821825589,29971,29972,29823.74414,147.2558594,14578.25586,-1,-9,-25,-147.2558594,
11/4/2016 17:15,3918.168213,3919.082764,3802.10083,3078,14404,0,1917,2501,2538,1790,2766,2894,8,3753.858398,1789,F-RBAD,15393.21021,14406,-989.2102051,-27,0.46606446,1821840982,29971,29972,29797.21021,173.7897949,14577.78979,-1,-10,-27,-173.7897949,
11/4/2016 17:15,3918.302002,3919.219238,3802.223633,3068,14388,0,1917,2501,2538,1791,2754,2888,8,3753.976563,1789,F-RBAD,15393.72144,14389,-1005.721436,-16,0.51123046,1821856376,29971,29972,29781.72144,189.2785645,14577.27856,-1,-10,-16,-189.2785645,
11/4/2016 17:15,3918.421387,3919.340576,3802.346436,3057,14373,0,1918,2500,2538,1791,2743,2883,8,3754.109619,1789,F-RBAD,15394.21802,14373,-1021.218018,-15,0.49658204,1821871770,29971,29972,29767.21802,203.7819824,14576.78198,-1,-11,-15,-203.7819824,
11/4/2016 17:15,3918.554932,3919.46167,3802.485596,3045,14357,0,1917,2501,2538,1792,2733,2879,8,3754.226807,1789,F-RBAD,15394.729,14360,-1037.729004,-16,0.51098632,1821887165,29971,29972,29751.729,219.2709961,14576.271,-1,-12,-16,-219.2709961,
11/4/2016 17:15,3918.689453,3919.58252,3802.609375,3033,14345,0,1915,2500,2538,1791,2726,2877,8,3754.359619,1789,F-RBAD,15395.24097,14347,-1050.240967,-12,0.51196289,1821902560,29971,29972,29740.24097,230.7590332,14575.75903,-1,-12,-12,-230.7590332,
11/4/2016 17:15,3918.704346,3919.612793,3802.625,3019,14334,0,1912,2499,2537,1791,2722,2875,8,3754.374268,1789,F-RBAD,15395.31641,14336,-1061.316406,-11,0.07543946,1821917955,29971,29972,29729.31641,241.6835938,14575.68359,-1,-14,-11,-241.6835938,
11/5/2016 12:29,962.3127441,957.8695679,971.7758789,30994,20762,0,1873,2512,2642,1851,6030,5856,8,960.8579712,1791,F-RBAD,3852.816162,20764,16909.18384,-1,1.154113769,1831849111,24818,24818,24614.81616,203.1838379,20965.18384,0,9,-1,-203.1838379,
11/5/2016 12:29,962.6349487,958.1210327,972.104126,30999,20761,0,1873,2511,2642,1851,6030,5857,8,961.1824951,1791,F-RBAD,3854.042603,20764,16906.9574,-1,1.22644043,1831852965,24818,24818,24615.0426,202.9573975,20963.9574,0,5,-1,-202.9573975,
11/5/2016 12:29,962.9208984,958.4451294,972.3955078,30986,20762,0,1872,2511,2642,1851,6030,5858,8,961.4719849,1791,F-RBAD,3855.233521,20764,16906.76648,1,1.190917969,1831856820,24818,24818,24617.23352,200.7664795,20962.76648,0,-13,1,-200.7664795,
11/5/2016 12:29,963.242981,958.7324219,972.7241211,30994,20760,0,1872,2510,2641,1851,6028,5861,8,961.7965088,1791,F-RBAD,3856.496033,20763,16903.50397,-2,1.262512207,1831860677,24818,24818,24616.49603,201.5039673,20961.50397,0,8,-2,-201.5039673,
11/5/2016 12:29,963.4921875,959.0552979,973.015625,30999,20759,0,1872,2510,2640,1851,6026,5862,8,962.0490112,1791,F-RBAD,3857.612122,20761,16901.38788,-1,1.116088867,1831864534,24818,24818,24616.61212,201.3878784,20960.38788,0,5,-1,-201.3878784,
11/5/2016 12:29,963.8150635,959.3426514,973.3069458,30988,20755,0,1872,2511,2639,1848,6026,5861,8,962.3738403,1791,F-RBAD,3858.838501,20757,16896.1615,-4,1.226379395,1831868393,24818,24818,24613.8385,204.161499,20959.1615,0,-11,-4,-204.161499,
11/5/2016 12:29,964.1010132,959.6309814,973.6004028,30990,20755,0,1872,2511,2639,1849,6027,5860,8,962.6645508,1791,F-RBAD,3859.996948,20758,16895.00305,0,1.158447265,1831872253,24818,24818,24614.99695,203.0030518,20958.00305,0,2,0,-203.0030518,
11/5/2016 12:29,964.4237671,959.9190674,973.9310303,31001,20756,0,1872,2510,2638,1849,6028,5861,8,962.9894409,1791,F-RBAD,3861.263306,20758,16894.73669,1,1.266357422,1831876114,24818,24818,24617.26331,200.7366943,20956.73669,0,11,1,-200.7366943,
11/5/2016 12:29,964.7457275,960.2421265,974.223938,30986,20755,0,1871,2510,2638,1848,6029,5861,8,963.2784424,1791,F-RBAD,3862.490234,20757,16892.50977,-1,1.226928711,1831879977,24818,24818,24617.49023,200.5097656,20955.50977,0,-15,-1,-200.5097656,
11/5/2016 12:29,964.9960938,960.5654297,974.5527344,30996,20754,0,1871,2509,2638,1849,6028,5862,8,963.5675659,1791,F-RBAD,3863.681824,20757,16890.31818,-1,1.191589356,1831883840,24818,24818,24617.68182,200.3181763,20954.31818,0,10,-1,-200.3181763,
11/5/2016 12:29,965.3169556,960.8509521,974.8078613,30989,20753,0,1871,2508,2638,1849,6026,5863,8,963.8552246,1791,F-RBAD,3864.830994,20755,16888.16901,-1,1.14916992,1831887705,24818,24818,24617.83099,200.1690063,20953.16901,0,-7,-1,-200.1690063,
11/5/2016 12:29,965.6025391,961.1368408,975.1347046,30986,20751,0,1870,2510,2637,1848,6026,5862,8,964.1781006,1791,F-RBAD,3866.052185,20753,16884.94781,-2,1.221191407,1831891571,24818,24818,24617.05219,200.9478149,20951.94781,0,-3,-2,-200.9478149,
11/5/2016 12:29,965.9230347,961.4230347,975.4251099,30998,20750,0,1870,2509,2638,1846,6027,5861,8,964.465271,1791,F-RBAD,3867.23645,20751,16882.76355,-1,1.184265137,1831895439,24818,24818,24617.23645,200.7635498,20950.76355,0,12,-1,-200.7635498,
11/5/2016 12:29,966.2080688,961.7446289,975.7521973,30992,20750,0,1870,2509,2638,1848,6027,5860,8,964.788208,1791,F-RBAD,3868.493103,20752,16881.5069,0,1.256652833,1831899307,24818,24818,24618.4931,199.506897,20949.5069,0,-6,0,-199.506897,
11/5/2016 12:29,966.4932251,962.029541,976.0423584,30985,20748,0,1869,2508,2638,1847,6027,5860,8,965.1101074,1791,F-RBAD,3869.675232,20749,16878.32477,-2,1.182128906,1831903177,24818,24818,24617.67523,200.3247681,20948.32477,0,-7,-2,-200.3247681,
11/5/2016 12:29,966.7780762,962.3513794,976.333374,30997,20746,0,1868,2508,2638,1846,6026,5861,8,965.3608398,1791,F-RBAD,3870.823669,20747,16875.17633,-2,1.1484375,1831907048,24818,24818,24616.82367,201.1763306,20947.17633,0,12,-2,-201.1763306,
11/5/2016 12:29,967.0971069,962.6000977,976.6224976,30994,20743,0,1868,2507,2638,1847,6023,5863,8,965.682312,1791,F-RBAD,3872.002014,20746,16870.99799,-3,1.178344727,1831910920,24818,24818,24615.00201,202.9979858,20945.99799,0,-3,-3,-202.9979858,
11/5/2016 12:29,967.3800659,962.9197998,976.9470825,30984,20742,0,1868,2507,2637,1847,6021,5863,8,965.9683838,1791,F-RBAD,3873.215332,20743,16868.78467,-1,1.213317871,1831914793,24818,24818,24615.21533,202.784668,20944.78467,0,-10,-1,-202.784668,
11/5/2016 12:29,967.6990967,963.2039795,977.2727661,31000,20739,0,1868,2507,2636,1845,6021,5864,8,966.2896118,1791,F-RBAD,3874.465454,20741,16864.53455,-3,1.250122069,1831918667,24818,24818,24613.46545,204.5345459,20943.53455,0,16,-3,-204.5345459,
11/5/2016 12:29,967.9462891,963.5219727,977.5616455,30993,20740,0,1868,2506,2636,1845,6022,5864,8,966.5743408,1791,F-RBAD,3875.604248,20741,16864.39575,1,1.138793945,1831922543,24818,24818,24615.60425,202.395752,20942.39575,0,-7,1,-202.395752,
11/5/2016 12:29,968.2628174,963.8053589,977.848877,30984,20737,0,1867,2506,2635,1845,6020,5865,8,966.8571777,1791,F-RBAD,3876.774231,20738,16860.22577,-3,1.169982911,1831926420,24818,24818,24613.77423,204.225769,20941.22577,0,-9,-3,-204.225769,
11/5/2016 12:29,968.5452881,964.0888672,978.1373901,31000,20736,0,1866,2506,2635,1844,6021,5865,8,967.1413574,1791,F-RBAD,3877.912903,20737,16858.0871,-1,1.138671876,1831930298,24818,24818,24613.9129,204.0870972,20940.0871,0,16,-1,-204.0870972,
11/5/2016 12:29,968.8633423,964.3707275,978.4607544,30992,20735,0,1867,2506,2635,1844,6022,5864,8,967.460144,1791,F-RBAD,3879.154968,20738,16855.84503,-1,1.242065429,1831934177,24818,24818,24614.15497,203.8450317,20938.84503,0,-8,-1,-203.8450317,
11/5/2016 12:29,969.1453857,964.6879883,978.748291,30988,20733,0,1866,2505,2635,1844,6021,5865,8,967.7435913,1791,F-RBAD,3880.325256,20736,16852.67474,-2,1.170288086,1831938057,24818,24818,24613.32526,204.6747437,20937.67474,0,-4,-2,-204.6747437,
11/5/2016 12:29,969.4267578,964.9717407,979.0718994,30999,20734,0,1865,2504,2635,1844,6020,5867,8,968.0630493,1791,F-RBAD,3881.533447,20735,16852.46655,1,1.208190917,1831941939,24818,24818,24615.53345,202.4665527,20936.46655,0,11,1,-202.4665527,
11/5/2016 12:29,969.708252,965.2890625,979.3226318,31000,20734,0,1866,2505,2634,1843,6020,5867,8,968.3114014,1791,F-RBAD,3882.631348,20735,16851.36865,0,1.097900391,1831945821,24818,24818,24616.63135,201.3686523,20935.36865,0,1,0,-201.3686523,
11/5/2016 12:29,970.0247803,965.5363159,979.6455078,30986,20730,0,1866,2505,2633,1842,6021,5865,8,968.6293945,1791,F-RBAD,3883.835999,20732,16846.164,-4,1.204650878,1831949705,24818,24818,24613.836,204.1640015,20934.164,0,-14,-4,-204.1640015,
11/5/2016 12:29,970.3415527,965.8534546,979.9320679,31001,20730,0,1865,2504,2634,1841,6023,5864,8,968.9127808,1791,F-RBAD,3885.039856,20731,16844.96014,0,1.203857423,1831953590,24818,24818,24615.03986,202.960144,20932.96014,0,15,0,-202.960144,
11/5/2016 12:29,970.6227417,966.1693115,980.2539063,30995,20728,0,1864,2503,2635,1842,6022,5864,8,969.2303467,1791,F-RBAD,3886.276306,20730,16841.72369,-2,1.236450195,1831957476,24818,24818,24614.27631,203.7236938,20931.72369,0,-6,-2,-203.7236938,
11/5/2016 12:29,970.9038086,966.4515991,980.5414429,30986,20729,0,1864,2502,2636,1843,6020,5866,8,969.5140991,1791,F-RBAD,3887.41095,20731,16841.58905,1,1.134643555,1831961364,24818,24818,24616.41095,201.5890503,20930.58905,0,-9,1,-201.5890503,
11/5/2016 12:29,971.1854248,966.7697754,980.8294067,31001,20728,0,1864,2503,2635,1842,6020,5866,8,969.7977905,1791,F-RBAD,3888.582397,20730,16839.4176,-1,1.171447754,1831965252,24818,24818,24616.5824,201.4176025,20929.4176,0,15,-1,-201.4176025,
11/5/2016 12:29,971.5030518,967.0168457,981.1157227,31005,20727,0,1864,2503,2634,1841,6020,5866,8,970.0813599,1791,F-RBAD,3889.71698,20728,16837.28302,-1,1.134582519,1831969142,24818,24818,24616.71698,201.28302,20928.28302,0,4,-1,-201.28302,
11/5/2016 12:29,971.784668,967.3356934,981.4398804,30985,20727,0,1864,2503,2634,1841,6020,5868,8,970.4008789,1791,F-RBAD,3890.961121,20730,16836.03888,0,1.244140625,1831973033,24818,24818,24617.96112,200.0388794,20927.03888,0,-20,0,-200.0388794,
11/5/2016 12:29,972.1018677,967.6188965,981.7285767,30999,20727,0,1863,2503,2634,1841,6021,5867,8,970.7194214,1791,F-RBAD,3892.168762,20729,16834.83124,0,1.207641602,1831976925,24818,24818,24619.16876,198.8312378,20925.83124,0,14,0,-198.8312378,
11/5/2016 12:29,972.3485718,967.9376221,982.052002,30999,20725,0,1863,2501,2634,1841,6020,5869,8,971.0039063,1791,F-RBAD,3893.342102,20728,16831.6579,-2,1.173339843,1831980819,24818,24818,24618.3421,199.657898,20924.6579,0,0,-2,-199.657898,
11/5/2016 12:29,972.6668701,968.2213135,982.3763428,30985,20720,0,1862,2502,2632,1841,6017,5868,8,971.2883301,1791,F-RBAD,3894.552856,20722,16825.44714,-5,1.210754395,1831984713,24818,24818,24614.55286,203.4471436,20923.44714,0,-14,-5,-203.4471436,
11/5/2016 12:29,972.9501953,968.5400391,982.6290283,30994,20715,0,1863,2503,2631,1838,6018,5866,8,971.5734863,1791,F-RBAD,3895.692749,20719,16819.30725,-5,1.139892577,1831988609,24818,24818,24610.69275,207.307251,20922.30725,0,9,-5,-207.307251,
